step,velocity_steps_per_s,time_s
19008,2000.0,16.578759
19009,2000.0,16.579259
19010,2000.0,16.579759
19011,2000.0,16.580259
19012,2000.0,16.580759
19013,2000.0,16.581259
19014,2000.0,16.581759
19015,2000.0,16.582259
19016,2000.0,16.582759
19017,2000.0,16.583259
19018,2000.0,16.583759
19019,2000.0,16.584259
19020,2000.0,16.584759
19021,2000.0,16.585259
19022,2000.0,16.585759
19023,2000.0,16.586259
19024,2000.0,16.586759
19025,2000.0,16.587259
19026,2000.0,16.587759
19027,2000.0,16.588259
19028,2000.0,16.588759
19029,2000.0,16.589259
19030,2000.0,16.589759
19031,2000.0,16.590259
19032,2000.0,16.590759
19033,2000.0,16.591259
19034,2000.0,16.591759
19035,2000.0,16.592259
19036,2000.0,16.592759
19037,2000.0,16.593259
19038,2000.0,16.593759
19039,2000.0,16.594259
19040,2000.0,16.594759
19041,2000.0,16.595259
19042,2000.0,16.595759
19043,2000.0,16.596259
19044,2000.0,16.596759
19045,2000.0,16.597259
19046,2000.0,16.597759
19047,2000.0,16.598259
19048,2000.0,16.598759
19049,2000.0,16.599259
19050,2000.0,16.599759
19051,2000.0,16.600259
19052,2000.0,16.600759
19053,2000.0,16.601259
19054,2000.0,16.601759
19055,2000.0,16.602259
19056,2000.0,16.602759
19057,2000.0,16.603259
19058,2000.0,16.603759
19059,2000.0,16.604259
19060,2000.0,16.604759
19061,2000.0,16.605259
19062,2000.0,16.605759
19063,2000.0,16.606259
19064,2000.0,16.606759
19065,2000.0,16.607259
19066,2000.0,16.607759
19067,2000.0,16.608259
19068,2000.0,16.608759
19069,2000.0,16.609259
19070,2000.0,16.609759
19071,2000.0,16.610259
19072,2000.0,16.610759
19073,2000.0,16.611259
19074,2000.0,16.611759
19075,2000.0,16.612259
19076,2000.0,16.612759
19077,2000.0,16.613259
19078,2000.0,16.613759
19079,2000.0,16.614259
19080,2000.0,16.614759
19081,2000.0,16.615259
19082,2000.0,16.615759
19083,2000.0,16.616259
19084,2000.0,16.616759
19085,2000.0,16.617259
19086,2000.0,16.617759
19087,2000.0,16.618259
19088,2000.0,16.618759
19089,2000.0,16.619259
19090,2000.0,16.619759
19091,2000.0,16.620259
19092,2000.0,16.620759
19093,2000.0,16.621259
19094,2000.0,16.621759
19095,2000.0,16.622259
19096,2000.0,16.622759
19097,2000.0,16.623259
19098,2000.0,16.623759
19099,2000.0,16.624259
19100,2000.0,16.624759
19101,2000.0,16.625259
19102,2000.0,16.625759
19103,2000.0,16.626259
19104,2000.0,16.626759
19105,2000.0,16.627259
19106,2000.0,16.627759
19107,2000.0,16.628259
19108,2000.0,16.628759
19109,2000.0,16.629259
19110,2000.0,16.629759
19111,2000.0,16.630259
19112,2000.0,16.630759
19113,2000.0,16.631259
19114,2000.0,16.631759
19115,2000.0,16.632259
19116,2000.0,16.632759
19117,2000.0,16.633259
19118,2000.0,16.633759
19119,2000.0,16.634259
19120,2000.0,16.634759
19121,2000.0,16.635259
19122,2000.0,16.635759
19123,2000.0,16.636259
19124,2000.0,16.636759
19125,2000.0,16.637259
19126,2000.0,16.637759
19127,2000.0,16.638259
19128,2000.0,16.638759
19129,2000.0,16.639259
19130,2000.0,16.639759
19131,2000.0,16.640259
19132,2000.0,16.640759
19133,2000.0,16.641259
19134,2000.0,16.641759
19135,2000.0,16.642259
19136,2000.0,16.642759
19137,2000.0,16.643259
19138,2000.0,16.643759
19139,2000.0,16.644259
19140,2000.0,16.644759
19141,2000.0,16.645259
19142,2000.0,16.645759
19143,2000.0,16.646259
19144,2000.0,16.646759
19145,2000.0,16.647259
19146,2000.0,16.647759
19147,2000.0,16.648259
19148,2000.0,16.648759
19149,2000.0,16.649259
19150,2000.0,16.649759
19151,2000.0,16.650259
19152,2000.0,16.650759
19153,2000.0,16.651259
19154,2000.0,16.651759
19155,2000.0,16.652259
19156,2000.0,16.652759
19157,2000.0,16.653259
19158,2000.0,16.653759
19159,2000.0,16.654259
19160,2000.0,16.654759
19161,2000.0,16.655259
19162,2000.0,16.655759
19163,2000.0,16.656259
19164,2000.0,16.656759
19165,2000.0,16.657259
19166,2000.0,16.657759
19167,2000.0,16.658259
19168,2000.0,16.658759
19169,2000.0,16.659259
19170,2000.0,16.659759
19171,2000.0,16.660259
19172,2000.0,16.660759
19173,2000.0,16.661259
19174,2000.0,16.661759
19175,2000.0,16.662259
19176,2000.0,16.662759
19177,2000.0,16.663259
19178,2000.0,16.663759
19179,2000.0,16.664259
19180,2000.0,16.664759
19181,2000.0,16.665259
19182,2000.0,16.665759
19183,2000.0,16.666259
19184,2000.0,16.666759
19185,2000.0,16.667259
19186,2000.0,16.667759
19187,2000.0,16.668259
19188,2000.0,16.668759
19189,2000.0,16.669259
19190,2000.0,16.669759
19191,2000.0,16.670259
19192,2000.0,16.670759
19193,2000.0,16.671259
19194,2000.0,16.671759
19195,2000.0,16.672259
19196,2000.0,16.672759
19197,2000.0,16.673259
19198,2000.0,16.673759
19199,2000.0,16.674259
19200,2000.0,16.674759
19201,2000.0,16.675259
19202,2000.0,16.675759
19203,2000.0,16.676259
19204,2000.0,16.676759
19205,2000.0,16.677259
19206,2000.0,16.677759
19207,2000.0,16.678259
19208,2000.0,16.678759
19209,2000.0,16.679259
19210,2000.0,16.679759
19211,2000.0,16.680259
19212,2000.0,16.680759
19213,2000.0,16.681259
19214,2000.0,16.681759
19215,2000.0,16.682259
19216,2000.0,16.682759
19217,2000.0,16.683259
19218,2000.0,16.683759
19219,2000.0,16.684259
19220,2000.0,16.684759
19221,2000.0,16.685259
19222,2000.0,16.685759
19223,2000.0,16.686259
19224,2000.0,16.686759
19225,2000.0,16.687259
19226,2000.0,16.687759
19227,2000.0,16.688259
19228,2000.0,16.688759
19229,2000.0,16.689259
19230,2000.0,16.689759
19231,2000.0,16.690259
19232,2000.0,16.690759
19233,2000.0,16.691259
19234,2000.0,16.691759
19235,2000.0,16.692259
19236,2000.0,16.692759
19237,2000.0,16.693259
19238,2000.0,16.693759
19239,2000.0,16.694259
19240,2000.0,16.694759
19241,2000.0,16.695259
19242,2000.0,16.695759
19243,2000.0,16.696259
19244,2000.0,16.696759
19245,2000.0,16.697259
19246,2000.0,16.697759
19247,2000.0,16.698259
19248,2000.0,16.698759
19249,2000.0,16.699259
19250,2000.0,16.699759
19251,2000.0,16.700259
19252,2000.0,16.700759
19253,2000.0,16.701259
19254,2000.0,16.701759
19255,2000.0,16.702259
19256,2000.0,16.702759
19257,2000.0,16.703259
19258,2000.0,16.703759
19259,2000.0,16.704259
19260,2000.0,16.704759
19261,2000.0,16.705259
19262,2000.0,16.705759
19263,2000.0,16.706259
19264,2000.0,16.706759
19265,2000.0,16.707259
19266,2000.0,16.707759
19267,2000.0,16.708259
19268,2000.0,16.708759
19269,2000.0,16.709259
19270,2000.0,16.709759
19271,2000.0,16.710259
19272,2000.0,16.710759
19273,2000.0,16.711259
19274,2000.0,16.711759
19275,2000.0,16.712259
19276,2000.0,16.712759
19277,2000.0,16.713259
19278,2000.0,16.713759
19279,2000.0,16.714259
19280,2000.0,16.714759
19281,2000.0,16.715259
19282,2000.0,16.715759
19283,2000.0,16.716259
19284,2000.0,16.716759
19285,2000.0,16.717259
19286,2000.0,16.717759
19287,2000.0,16.718259
19288,2000.0,16.718759
19289,2000.0,16.719259
19290,2000.0,16.719759
19291,2000.0,16.720259
19292,2000.0,16.720759
19293,2000.0,16.721259
19294,2000.0,16.721759
19295,2000.0,16.722259
19296,2000.0,16.722759
19297,2000.0,16.723259
19298,2000.0,16.723759
19299,2000.0,16.724259
19300,2000.0,16.724759
19301,2000.0,16.725259
19302,2000.0,16.725759
19303,2000.0,16.726259
19304,2000.0,16.726759
19305,2000.0,16.727259
19306,2000.0,16.727759
19307,2000.0,16.728259
19308,2000.0,16.728759
19309,2000.0,16.729259
19310,2000.0,16.729759
19311,2000.0,16.730259
19312,2000.0,16.730759
19313,2000.0,16.731259
19314,2000.0,16.731759
19315,2000.0,16.732259
19316,2000.0,16.732759
19317,2000.0,16.733259
19318,2000.0,16.733759
19319,2000.0,16.734259
19320,2000.0,16.734759
19321,2000.0,16.735259
19322,2000.0,16.735759
19323,2000.0,16.736259
19324,2000.0,16.736759
19325,2000.0,16.737259
19326,2000.0,16.737759
19327,2000.0,16.738259
19328,2000.0,16.738759
19329,2000.0,16.739259
19330,2000.0,16.739759
19331,2000.0,16.740259
19332,2000.0,16.740759
19333,2000.0,16.741259
19334,2000.0,16.741759
19335,2000.0,16.742259
19336,2000.0,16.742759
19337,2000.0,16.743259
19338,2000.0,16.743759
19339,2000.0,16.744259
19340,2000.0,16.744759
19341,2000.0,16.745259
19342,2000.0,16.745759
19343,2000.0,16.746259
19344,2000.0,16.746759
19345,2000.0,16.747259
19346,2000.0,16.747759
19347,2000.0,16.748259
19348,2000.0,16.748759
19349,2000.0,16.749259
19350,2000.0,16.749759
19351,2000.0,16.750259
19352,2000.0,16.750759
19353,2000.0,16.751259
19354,2000.0,16.751759
19355,2000.0,16.752259
19356,2000.0,16.752759
19357,2000.0,16.753259
19358,2000.0,16.753759
19359,2000.0,16.754259
19360,2000.0,16.754759
19361,2000.0,16.755259
19362,2000.0,16.755759
19363,2000.0,16.756259
19364,2000.0,16.756759
19365,2000.0,16.757259
19366,2000.0,16.757759
19367,2000.0,16.758259
19368,2000.0,16.758759
19369,2000.0,16.759259
19370,2000.0,16.759759
19371,2000.0,16.760259
19372,2000.0,16.760759
19373,2000.0,16.761259
19374,2000.0,16.761759
19375,2000.0,16.762259
19376,2000.0,16.762759
19377,2000.0,16.763259
19378,2000.0,16.763759
19379,2000.0,16.764259
19380,2000.0,16.764759
19381,2000.0,16.765259
19382,2000.0,16.765759
19383,2000.0,16.766259
19384,2000.0,16.766759
19385,2000.0,16.767259
19386,2000.0,16.767759
19387,2000.0,16.768259
19388,2000.0,16.768759
19389,2000.0,16.769259
19390,2000.0,16.769759
19391,2000.0,16.770259
19392,2000.0,16.770759
19393,2000.0,16.771259
19394,2000.0,16.771759
19395,2000.0,16.772259
19396,2000.0,16.772759
19397,2000.0,16.773259
19398,2000.0,16.773759
19399,2000.0,16.774259
19400,2000.0,16.774759
19401,2000.0,16.775259
19402,2000.0,16.775759
19403,2000.0,16.776259
19404,2000.0,16.776759
19405,2000.0,16.777259
19406,2000.0,16.777759
19407,2000.0,16.778259
19408,2000.0,16.778759
19409,2000.0,16.779259
19410,2000.0,16.779759
19411,2000.0,16.780259
19412,2000.0,16.780759
19413,2000.0,16.781259
19414,2000.0,16.781759
19415,2000.0,16.782259
19416,2000.0,16.782759
19417,2000.0,16.783259
19418,2000.0,16.783759
19419,2000.0,16.784259
19420,2000.0,16.784759
19421,2000.0,16.785259
19422,2000.0,16.785759
19423,2000.0,16.786259
19424,2000.0,16.786759
19425,2000.0,16.787259
19426,2000.0,16.787759
19427,2000.0,16.788259
19428,2000.0,16.788759
19429,2000.0,16.789259
19430,2000.0,16.789759
19431,2000.0,16.790259
19432,2000.0,16.790759
19433,2000.0,16.791259
19434,2000.0,16.791759
19435,2000.0,16.792259
19436,2000.0,16.792759
19437,2000.0,16.793259
19438,2000.0,16.793759
19439,2000.0,16.794259
19440,2000.0,16.794759
19441,2000.0,16.795259
19442,2000.0,16.795759
19443,2000.0,16.796259
19444,2000.0,16.796759
19445,2000.0,16.797259
19446,2000.0,16.797759
19447,2000.0,16.798259
19448,2000.0,16.798759
19449,2000.0,16.799259
19450,2000.0,16.799759
19451,2000.0,16.800259
19452,2000.0,16.800759
19453,2000.0,16.801259
19454,2000.0,16.801759
19455,2000.0,16.802259
19456,2000.0,16.802759
19457,2000.0,16.803259
19458,2000.0,16.803759
19459,2000.0,16.804259
19460,2000.0,16.804759
19461,2000.0,16.805259
19462,2000.0,16.805759
19463,2000.0,16.806259
19464,2000.0,16.806759
19465,2000.0,16.807259
19466,2000.0,16.807759
19467,2000.0,16.808259
19468,2000.0,16.808759
19469,2000.0,16.809259
19470,2000.0,16.809759
19471,2000.0,16.810259
19472,2000.0,16.810759
19473,2000.0,16.811259
19474,2000.0,16.811759
19475,2000.0,16.812259
19476,2000.0,16.812759
19477,2000.0,16.813259
19478,2000.0,16.813759
19479,2000.0,16.814259
19480,2000.0,16.814759
19481,2000.0,16.815259
19482,2000.0,16.815759
19483,2000.0,16.816259
19484,2000.0,16.816759
19485,2000.0,16.817259
19486,2000.0,16.817759
19487,2000.0,16.818259
19488,2000.0,16.818759
19489,2000.0,16.819259
19490,2000.0,16.819759
19491,2000.0,16.820259
19492,2000.0,16.820759
19493,2000.0,16.821259
19494,2000.0,16.821759
19495,2000.0,16.822259
19496,2000.0,16.822759
19497,2000.0,16.823259
19498,2000.0,16.823759
19499,2000.0,16.824259
19500,2000.0,16.824759
19501,2000.0,16.825259
19502,2000.0,16.825759
19503,2000.0,16.826259
19504,2000.0,16.826759
19505,2000.0,16.827259
19506,2000.0,16.827759
19507,2000.0,16.828259
19508,2000.0,16.828759
19509,2000.0,16.829259
19510,2000.0,16.829759
19511,2000.0,16.830259
19512,2000.0,16.830759
19513,2000.0,16.831259
19514,2000.0,16.831759
19515,2000.0,16.832259
19516,2000.0,16.832759
19517,2000.0,16.833259
19518,2000.0,16.833759
19519,2000.0,16.834259
19520,2000.0,16.834759
19521,2000.0,16.835259
19522,2000.0,16.835759
19523,2000.0,16.836259
19524,2000.0,16.836759
19525,2000.0,16.837259
19526,2000.0,16.837759
19527,2000.0,16.838259
19528,2000.0,16.838759
19529,2000.0,16.839259
19530,2000.0,16.839759
19531,2000.0,16.840259
19532,2000.0,16.840759
19533,2000.0,16.841259
19534,2000.0,16.841759
19535,2000.0,16.842259
19536,2000.0,16.842759
19537,2000.0,16.843259
19538,2000.0,16.843759
19539,2000.0,16.844259
19540,2000.0,16.844759
19541,2000.0,16.845259
19542,2000.0,16.845759
19543,2000.0,16.846259
19544,2000.0,16.846759
19545,2000.0,16.847259
19546,2000.0,16.847759
19547,2000.0,16.848259
19548,2000.0,16.848759
19549,2000.0,16.849259
19550,2000.0,16.849759
19551,2000.0,16.850259
19552,2000.0,16.850759
19553,2000.0,16.851259
19554,2000.0,16.851759
19555,2000.0,16.852259
19556,2000.0,16.852759
19557,2000.0,16.853259
19558,2000.0,16.853759
19559,2000.0,16.854259
19560,2000.0,16.854759
19561,2000.0,16.855259
19562,2000.0,16.855759
19563,2000.0,16.856259
19564,2000.0,16.856759
19565,2000.0,16.857259
19566,2000.0,16.857759
19567,2000.0,16.858259
19568,2000.0,16.858759
19569,2000.0,16.859259
19570,2000.0,16.859759
19571,2000.0,16.860259
19572,2000.0,16.860759
19573,2000.0,16.861259
19574,2000.0,16.861759
19575,2000.0,16.862259
19576,2000.0,16.862759
19577,2000.0,16.863259
19578,2000.0,16.863759
19579,2000.0,16.864259
19580,2000.0,16.864759
19581,2000.0,16.865259
19582,2000.0,16.865759
19583,2000.0,16.866259
19584,2000.0,16.866759
19585,2000.0,16.867259
19586,2000.0,16.867759
19587,2000.0,16.868259
19588,2000.0,16.868759
19589,2000.0,16.869259
19590,2000.0,16.869759
19591,2000.0,16.870259
19592,2000.0,16.870759
19593,2000.0,16.871259
19594,2000.0,16.871759
19595,2000.0,16.872259
19596,2000.0,16.872759
19597,2000.0,16.873259
19598,2000.0,16.873759
19599,2000.0,16.874259
19600,2000.0,16.874759
19601,2000.0,16.875259
19602,2000.0,16.875759
19603,2000.0,16.876259
19604,2000.0,16.876759
19605,2000.0,16.877259
19606,2000.0,16.877759
19607,2000.0,16.878259
19608,2000.0,16.878759
19609,2000.0,16.879259
19610,2000.0,16.879759
19611,2000.0,16.880259
19612,2000.0,16.880759
19613,2000.0,16.881259
19614,2000.0,16.881759
19615,2000.0,16.882259
19616,2000.0,16.882759
19617,2000.0,16.883259
19618,2000.0,16.883759
19619,2000.0,16.884259
19620,2000.0,16.884759
19621,2000.0,16.885259
19622,2000.0,16.885759
19623,2000.0,16.886259
19624,2000.0,16.886759
19625,2000.0,16.887259
19626,2000.0,16.887759
19627,2000.0,16.888259
19628,2000.0,16.888759
19629,2000.0,16.889259
19630,2000.0,16.889759
19631,2000.0,16.890259
19632,2000.0,16.890759
19633,2000.0,16.891259
19634,2000.0,16.891759
19635,2000.0,16.892259
19636,2000.0,16.892759
19637,2000.0,16.893259
19638,2000.0,16.893759
19639,2000.0,16.894259
19640,2000.0,16.894759
19641,2000.0,16.895259
19642,2000.0,16.895759
19643,2000.0,16.896259
19644,2000.0,16.896759
19645,2000.0,16.897259
19646,2000.0,16.897759
19647,2000.0,16.898259
19648,2000.0,16.898759
19649,2000.0,16.899259
19650,2000.0,16.899759
19651,2000.0,16.900259
19652,2000.0,16.900759
19653,2000.0,16.901259
19654,2000.0,16.901759
19655,2000.0,16.902259
19656,2000.0,16.902759
19657,2000.0,16.903259
19658,2000.0,16.903759
19659,2000.0,16.904259
19660,2000.0,16.904759
19661,2000.0,16.905259
19662,2000.0,16.905759
19663,2000.0,16.906259
19664,2000.0,16.906759
19665,2000.0,16.907259
19666,2000.0,16.907759
19667,2000.0,16.908259
19668,2000.0,16.908759
19669,2000.0,16.909259
19670,2000.0,16.909759
19671,2000.0,16.910259
19672,2000.0,16.910759
19673,2000.0,16.911259
19674,2000.0,16.911759
19675,2000.0,16.912259
19676,2000.0,16.912759
19677,2000.0,16.913259
19678,2000.0,16.913759
19679,2000.0,16.914259
19680,2000.0,16.914759
19681,2000.0,16.915259
19682,2000.0,16.915759
19683,2000.0,16.916259
19684,2000.0,16.916759
19685,2000.0,16.917259
19686,2000.0,16.917759
19687,2000.0,16.918259
19688,2000.0,16.918759
19689,2000.0,16.919259
19690,2000.0,16.919759
19691,2000.0,16.920259
19692,2000.0,16.920759
19693,2000.0,16.921259
19694,2000.0,16.921759
19695,2000.0,16.922259
19696,2000.0,16.922759
19697,2000.0,16.923259
19698,2000.0,16.923759
19699,2000.0,16.924259
19700,2000.0,16.924759
19701,2000.0,16.925259
19702,2000.0,16.925759
19703,2000.0,16.926259
19704,2000.0,16.926759
19705,2000.0,16.927259
19706,2000.0,16.927759
19707,2000.0,16.928259
19708,2000.0,16.928759
19709,2000.0,16.929259
19710,2000.0,16.929759
19711,2000.0,16.930259
19712,2000.0,16.930759
19713,2000.0,16.931259
19714,2000.0,16.931759
19715,2000.0,16.932259
19716,2000.0,16.932759
19717,2000.0,16.933259
19718,2000.0,16.933759
19719,2000.0,16.934259
19720,2000.0,16.934759
19721,2000.0,16.935259
19722,2000.0,16.935759
19723,2000.0,16.936259
19724,2000.0,16.936759
19725,2000.0,16.937259
19726,2000.0,16.937759
19727,2000.0,16.938259
19728,2000.0,16.938759
19729,2000.0,16.939259
19730,2000.0,16.939759
19731,2000.0,16.940259
19732,2000.0,16.940759
19733,2000.0,16.941259
19734,2000.0,16.941759
19735,2000.0,16.942259
19736,2000.0,16.942759
19737,2000.0,16.943259
19738,2000.0,16.943759
19739,2000.0,16.944259
19740,2000.0,16.944759
19741,2000.0,16.945259
19742,2000.0,16.945759
19743,2000.0,16.946259
19744,2000.0,16.946759
19745,2000.0,16.947259
19746,2000.0,16.947759
19747,2000.0,16.948259
19748,2000.0,16.948759
19749,2000.0,16.949259
19750,2000.0,16.949759
19751,2000.0,16.950259
19752,2000.0,16.950759
19753,2000.0,16.951259
19754,2000.0,16.951759
19755,2000.0,16.952259
19756,2000.0,16.952759
19757,2000.0,16.953259
19758,2000.0,16.953759
19759,2000.0,16.954259
19760,2000.0,16.954759
19761,2000.0,16.955259
19762,2000.0,16.955759
19763,2000.0,16.956259
19764,2000.0,16.956759
19765,2000.0,16.957259
19766,2000.0,16.957759
19767,2000.0,16.958259
19768,2000.0,16.958759
19769,2000.0,16.959259
19770,2000.0,16.959759
19771,2000.0,16.960259
19772,2000.0,16.960759
19773,2000.0,16.961259
19774,2000.0,16.961759
19775,2000.0,16.962259
19776,2000.0,16.962759
19777,2000.0,16.963259
19778,2000.0,16.963759
19779,2000.0,16.964259
19780,2000.0,16.964759
19781,2000.0,16.965259
19782,2000.0,16.965759
19783,2000.0,16.966259
19784,2000.0,16.966759
19785,2000.0,16.967259
19786,2000.0,16.967759
19787,2000.0,16.968259
19788,2000.0,16.968759
19789,2000.0,16.969259
19790,2000.0,16.969759
19791,2000.0,16.970259
19792,2000.0,16.970759
19793,2000.0,16.971259
19794,2000.0,16.971759
19795,2000.0,16.972259
19796,2000.0,16.972759
19797,2000.0,16.973259
19798,2000.0,16.973759
19799,2000.0,16.974259
19800,2000.0,16.974759
19801,2000.0,16.975259
19802,2000.0,16.975759
19803,2000.0,16.976259
19804,2000.0,16.976759
19805,2000.0,16.977259
19806,2000.0,16.977759
19807,2000.0,16.978259
19808,2000.0,16.978759
19809,2000.0,16.979259
19810,2000.0,16.979759
19811,2000.0,16.980259
19812,2000.0,16.980759
19813,2000.0,16.981259
19814,2000.0,16.981759
19815,2000.0,16.982259
19816,2000.0,16.982759
19817,2000.0,16.983259
19818,2000.0,16.983759
19819,2000.0,16.984259
19820,2000.0,16.984759
19821,2000.0,16.985259
19822,2000.0,16.985759
19823,2000.0,16.986259
19824,2000.0,16.986759
19825,2000.0,16.987259
19826,2000.0,16.987759
19827,2000.0,16.988259
19828,2000.0,16.988759
19829,2000.0,16.989259
19830,2000.0,16.989759
19831,2000.0,16.990259
19832,2000.0,16.990759
19833,2000.0,16.991259
19834,2000.0,16.991759
19835,2000.0,16.992259
19836,2000.0,16.992759
19837,2000.0,16.993259
19838,2000.0,16.993759
19839,2000.0,16.994259
19840,2000.0,16.994759
19841,2000.0,16.995259
19842,2000.0,16.995759
19843,2000.0,16.996259
19844,2000.0,16.996759
19845,2000.0,16.997259
19846,2000.0,16.997759
19847,2000.0,16.998259
19848,2000.0,16.998759
19849,2000.0,16.999259
19850,2000.0,16.999759
19851,2000.0,17.000259
19852,2000.0,17.000759
19853,2000.0,17.001259
19854,2000.0,17.001759
19855,2000.0,17.002259
19856,2000.0,17.002759
19857,2000.0,17.003259
19858,2000.0,17.003759
19859,2000.0,17.004259
19860,2000.0,17.004759
19861,2000.0,17.005259
19862,2000.0,17.005759
19863,2000.0,17.006259
19864,2000.0,17.006759
19865,2000.0,17.007259
19866,2000.0,17.007759
19867,2000.0,17.008259
19868,2000.0,17.008759
19869,2000.0,17.009259
19870,2000.0,17.009759
19871,2000.0,17.010259
19872,2000.0,17.010759
19873,2000.0,17.011259
19874,2000.0,17.011759
19875,2000.0,17.012259
19876,2000.0,17.012759
19877,2000.0,17.013259
19878,2000.0,17.013759
19879,2000.0,17.014259
19880,2000.0,17.014759
19881,2000.0,17.015259
19882,2000.0,17.015759
19883,2000.0,17.016259
19884,2000.0,17.016759
19885,2000.0,17.017259
19886,2000.0,17.017759
19887,2000.0,17.018259
19888,2000.0,17.018759
19889,2000.0,17.019259
19890,2000.0,17.019759
19891,2000.0,17.020259
19892,2000.0,17.020759
19893,2000.0,17.021259
19894,2000.0,17.021759
19895,2000.0,17.022259
19896,2000.0,17.022759
19897,2000.0,17.023259
19898,2000.0,17.023759
19899,2000.0,17.024259
19900,2000.0,17.024759
19901,2000.0,17.025259
19902,2000.0,17.025759
19903,2000.0,17.026259
19904,2000.0,17.026759
19905,2000.0,17.027259
19906,2000.0,17.027759
19907,2000.0,17.028259
19908,2000.0,17.028759
19909,2000.0,17.029259
19910,2000.0,17.029759
19911,2000.0,17.030259
19912,2000.0,17.030759
19913,2000.0,17.031259
19914,2000.0,17.031759
19915,2000.0,17.032259
19916,2000.0,17.032759
19917,2000.0,17.033259
19918,2000.0,17.033759
19919,2000.0,17.034259
19920,2000.0,17.034759
19921,2000.0,17.035259
19922,2000.0,17.035759
19923,2000.0,17.036259
19924,2000.0,17.036759
19925,2000.0,17.037259
19926,2000.0,17.037759
19927,2000.0,17.038259
19928,2000.0,17.038759
19929,2000.0,17.039259
19930,2000.0,17.039759
19931,2000.0,17.040259
19932,2000.0,17.040759
19933,2000.0,17.041259
19934,2000.0,17.041759
19935,2000.0,17.042259
19936,2000.0,17.042759
19937,2000.0,17.043259
19938,2000.0,17.043759
19939,2000.0,17.044259
19940,2000.0,17.044759
19941,2000.0,17.045259
19942,2000.0,17.045759
19943,2000.0,17.046259
19944,2000.0,17.046759
19945,2000.0,17.047259
19946,2000.0,17.047759
19947,2000.0,17.048259
19948,2000.0,17.048759
19949,2000.0,17.049259
19950,2000.0,17.049759
19951,2000.0,17.050259
19952,2000.0,17.050759
19953,2000.0,17.051259
19954,2000.0,17.051759
19955,2000.0,17.052259
19956,2000.0,17.052759
19957,2000.0,17.053259
19958,2000.0,17.053759
19959,2000.0,17.054259
19960,2000.0,17.054759
19961,2000.0,17.055259
19962,2000.0,17.055759
19963,2000.0,17.056259
19964,2000.0,17.056759
19965,2000.0,17.057259
19966,2000.0,17.057759
19967,2000.0,17.058259
19968,2000.0,17.058759
19969,2000.0,17.059259
19970,2000.0,17.059759
19971,2000.0,17.060259
19972,2000.0,17.060759
19973,2000.0,17.061259
19974,2000.0,17.061759
19975,2000.0,17.062259
19976,2000.0,17.062759
19977,2000.0,17.063259
19978,2000.0,17.063759
19979,2000.0,17.064259
19980,2000.0,17.064759
19981,2000.0,17.065259
19982,2000.0,17.065759
19983,2000.0,17.066259
19984,2000.0,17.066759
19985,2000.0,17.067259
19986,2000.0,17.067759
19987,2000.0,17.068259
19988,2000.0,17.068759
19989,2000.0,17.069259
19990,2000.0,17.069759
19991,2000.0,17.070259
19992,2000.0,17.070759
19993,2000.0,17.071259
19994,2000.0,17.071759
19995,2000.0,17.072259
19996,2000.0,17.072759
19997,2000.0,17.073259
19998,2000.0,17.073759
19999,2000.0,17.074259
20000,2000.0,17.074759
20001,1999.9951,17.075259
20002,1999.9803,17.075759
20003,1999.9556,17.076259
20004,1999.921,17.076759
20005,1999.8766,17.077259
20006,1999.8224,17.077759
20007,1999.7582,17.078259
20008,1999.6842,17.078759
20009,1999.6003,17.079259
20010,1999.5066,17.079759
20011,1999.4029,17.080259
20012,1999.2895,17.080759
20013,1999.1661,17.08126
20014,1999.0329,17.08176
20015,1998.8899,17.08226
20016,1998.737,17.08276
20017,1998.5742,17.083261
20018,1998.4016,17.083761
20019,1998.2191,17.084262
20020,1998.0267,17.084762
20021,1997.8245,17.085263
20022,1997.6125,17.085763
20023,1997.3906,17.086264
20024,1997.1589,17.086765
20025,1996.9173,17.087265
20026,1996.6659,17.087766
20027,1996.4047,17.088267
20028,1996.1336,17.088768
20029,1995.8527,17.089269
20030,1995.562,17.08977
20031,1995.2614,17.090271
20032,1994.951,17.090773
20033,1994.6308,17.091274
20034,1994.3008,17.091775
20035,1993.961,17.092277
20036,1993.6113,17.092779
20037,1993.2519,17.09328
20038,1992.8826,17.093782
20039,1992.5036,17.094284
20040,1992.1147,17.094786
20041,1991.7161,17.095288
20042,1991.3076,17.09579
20043,1990.8894,17.096292
20044,1990.4614,17.096795
20045,1990.0237,17.097297
20046,1989.5761,17.0978
20047,1989.1188,17.098303
20048,1988.6517,17.098806
20049,1988.1749,17.099309
20050,1987.6883,17.099812
20051,1987.192,17.100315
20052,1986.6859,17.100818
20053,1986.1701,17.101322
20054,1985.6446,17.101825
20055,1985.1093,17.102329
20056,1984.5643,17.102833
20057,1984.0096,17.103337
20058,1983.4452,17.103841
20059,1982.8711,17.104346
20060,1982.2873,17.10485
20061,1981.6937,17.105355
20062,1981.0905,17.105859
20063,1980.4776,17.106364
20064,1979.8551,17.106869
20065,1979.2228,17.107375
20066,1978.5809,17.10788
20067,1977.9293,17.108386
20068,1977.2681,17.108891
20069,1976.5973,17.109397
20070,1975.9168,17.109903
20071,1975.2266,17.11041
20072,1974.5269,17.110916
20073,1973.8175,17.111423
20074,1973.0985,17.11193
20075,1972.3699,17.112437
20076,1971.6317,17.112944
20077,1970.884,17.113451
